Gene ID	UniProt/TrEMBL Accession
ENSG00000156795	E5RIY9
ENSG00000211942	
ENSG00000054965	
ENSG00000054965	
ENSG00000142453	
ENSG00000054965	
ENSG00000142453	K7EK20
ENSG00000142453	K7EPK1
ENSG00000005194	
ENSG00000142453	
ENSG00000142453	K7EQA8
ENSG00000005194	
ENSG00000152969	
ENSG00000142453	K7EIQ8
ENSG00000152969	
ENSG00000142453	K7ERM3
ENSG00000152969	F2Z2K5
ENSG00000005194	H3BPG7
ENSG00000182463	
ENSG00000142453	K7EQB9
ENSG00000005194	H3BT65
ENSG00000182463	
ENSG00000152969	
ENSG00000005194	H3BT65
ENSG00000182463	S4R3C8
ENSG00000152969	
ENSG00000182463	B1H0U8
ENSG00000005194	H3BV90
ENSG00000182463	
ENSG00000152969	
ENSG00000229314	
ENSG00000005194	H3BUG4
ENSG00000273931	
ENSG00000005194	H3BTZ8
ENSG00000153832	
ENSG00000153832	
ENSG00000005194	H3BTT4
ENSG00000153832	B8ZZQ1
ENSG00000152969	A0A1B0GUZ9
ENSG00000105254	
ENSG00000005194	H3BQ23
ENSG00000105254	K7EK42
ENSG00000105254	K7EL99
ENSG00000152518	
ENSG00000105254	K7EP07
ENSG00000105254	K7EQH0
ENSG00000105254	
ENSG00000203733	
ENSG00000105254	K7ER04
ENSG00000105254	K7EQH0
ENSG00000165197	
ENSG00000148965	
ENSG00000005961	K7EKA6
ENSG00000005961	K7EP83
ENSG00000276256	
ENSG00000186908	
ENSG00000005961	
ENSG00000186908	F8VUG7
ENSG00000186908	H0YIK0
ENSG00000281676	A0A0D9SFY8
ENSG00000186908	H0YHF0
ENSG00000186908	F8VX48
ENSG00000005436	S4R465
ENSG00000186908	H0YHW0
ENSG00000186908	H0YIN1
ENSG00000198752	A0A024R6N2
ENSG00000186908	H0YIP7
ENSG00000186908	F8VPW2
ENSG00000186908	H0YI74
ENSG00000198752	H0YLY0
ENSG00000198752	A0A0U1RRC3
ENSG00000083750	
ENSG00000083750	Q5VZM0
ENSG00000132911	
ENSG00000083750	
ENSG00000258405	
ENSG00000258405	M0QZV4
ENSG00000138767	
ENSG00000138767	H0Y9C1
ENSG00000138767	H0Y9Z5
ENSG00000180878	
ENSG00000180210	
ENSG00000138767	D6RIW9
ENSG00000138767	H0YA76
ENSG00000180210	E9PIT3
ENSG00000180210	C9JV37
ENSG00000138767	D6RGK9
ENSG00000005436	
ENSG00000180611	
ENSG00000005436	S4R461
ENSG00000005436	
ENSG00000005436	H7C335
ENSG00000172348	
ENSG00000005436	S4R3C1
ENSG00000172348	
ENSG00000005436	C9JII4
ENSG00000172348	
ENSG00000005436	
ENSG00000119431	
ENSG00000172348	A0A0A0MSB6
ENSG00000005436	
ENSG00000119431	
ENSG00000178719	E9PPG3
ENSG00000280264	A0A096LPJ6
ENSG00000174567	
ENSG00000178719	
ENSG00000178719	E9PQF8
ENSG00000178719	H0YEI4
ENSG00000278939	A0A096LP74
ENSG00000178719	H0YCP9
ENSG00000178719	H0YC98
ENSG00000178719	
ENSG00000083635	
ENSG00000133315	
ENSG00000275522	Q6H2H2
ENSG00000275522	A0A0G2JND8
ENSG00000183798	
ENSG00000133687	
ENSG00000133687	F8VTQ9
ENSG00000133687	F8VXU8
ENSG00000167766	M0R287
ENSG00000273748	
ENSG00000167766	M0R183
ENSG00000167766	A0A024R4L3
ENSG00000167766	A0A024R4L3
ENSG00000133687	
ENSG00000167766	A0A024R4L3
ENSG00000167766	L0R8M2
ENSG00000280316	A0A096LPE9
ENSG00000133687	H0YIB9
ENSG00000167766	M0R099
ENSG00000167766	M0R0P3
ENSG00000167766	M0R3A5
ENSG00000167766	M0QXM0
ENSG00000167766	M0R1T0
ENSG00000221888	A0A126GV94
ENSG00000124003	
ENSG00000258986	I3L0F2
ENSG00000123500	
ENSG00000258986	H0YJT8
ENSG00000281079	A0A0D9SFJ5
ENSG00000180340	
ENSG00000274322	A0A087WV48
ENSG00000258986	
ENSG00000132671	
ENSG00000123500	Q5QPC7
ENSG00000258986	
ENSG00000123500	Q5QPC8
ENSG00000106689	H0YM35
ENSG00000258986	A0A087X0S3
ENSG00000167766	A0A024R4L3
ENSG00000178233	
ENSG00000123500	
ENSG00000167766	A0A024R4L3
ENSG00000258986	Q7Z4P9
ENSG00000237440	M0R1M8
ENSG00000223648	A0A075B6Q5
ENSG00000282342	A0A0J9YWN2
ENSG00000178233	
ENSG00000271949	A6NED7
ENSG00000113262	
ENSG00000164334	D6RIE9
ENSG00000123810	
ENSG00000123810	M0QY88
ENSG00000276379	A0A0G2JQ40
ENSG00000019995	
ENSG00000120942	
ENSG00000189190	
ENSG00000164334	
ENSG00000276145	
ENSG00000237440	
ENSG00000114853	
ENSG00000120942	
ENSG00000113262	
ENSG00000236251	
ENSG00000237440	M0R1D1
ENSG00000130513	
ENSG00000114853	D6RDG5
ENSG00000120942	R4GNE3
ENSG00000237440	M0QZS4
ENSG00000121335	
ENSG00000164334	
ENSG00000173041	
ENSG00000237440	M0R1M3
ENSG00000274131	M0R363
ENSG00000164334	
ENSG00000121335	H3BR58
ENSG00000283088	A0A0U1RQK1
ENSG00000168079	
ENSG00000164334	A2VCN0
ENSG00000130513	A0A0A0MTT8
ENSG00000120942	R4GN21
ENSG00000189320	
ENSG00000281471	A0A075B6J1
ENSG00000164334	
ENSG00000272395	
ENSG00000164334	
ENSG00000168079	
ENSG00000272395	
ENSG00000168876	A0A024R398
ENSG00000234243	E9PIE9
ENSG00000168079	
ENSG00000104827	A0A0F7RQP8
ENSG00000274131	
ENSG00000173041	
ENSG00000106689	
ENSG00000168876	F6R851
ENSG00000183808	
ENSG00000158714	
ENSG00000189320	
ENSG00000272395	
ENSG00000168079	
ENSG00000106689	H7C0H1
ENSG00000164916	
ENSG00000168876	F6R851
ENSG00000158714	
ENSG00000272395	K9M1A9
ENSG00000189320	
ENSG00000130513	
ENSG00000173706	
ENSG00000168876	F5H7L0
ENSG00000106689	U3KQT5
ENSG00000183808	B9ZVT1
ENSG00000164916	U3KQ26
ENSG00000169914	
ENSG00000173706	H7C4M4
ENSG00000183092	A0A1B0GTT1
ENSG00000168876	F5GWD9
ENSG00000101162	
ENSG00000168876	F5H227
ENSG00000232962	X5CF87
ENSG00000183808	E5RJV8
ENSG00000173706	H7C4K2
ENSG00000143224	
ENSG00000183808	E5RJ83
ENSG00000168876	F6R851
ENSG00000280537	F8W735
ENSG00000142634	A0A024QZ77
ENSG00000140265	
ENSG00000168876	F5H3B3
ENSG00000280301	A0A096LPA0
ENSG00000183092	
ENSG00000163576	
ENSG00000243317	A0A096LP97
ENSG00000183808	E5RHG1
ENSG00000142634	H0Y4Y4
ENSG00000183092	A0A1B0GVM0
ENSG00000140265	H3BUW4
ENSG00000274542	
ENSG00000171943	
ENSG00000232962	A0A140T9P4
ENSG00000143224	
ENSG00000183808	E5RJW8
ENSG00000168876	A0A024R398
ENSG00000129194	
ENSG00000163576	
ENSG00000243364	
ENSG00000140265	C9K0J8
ENSG00000183808	B9ZVT1
ENSG00000234243	A0A024RCP6
ENSG00000140265	A0A0C4DGM2
ENSG00000243364	
ENSG00000129194	
ENSG00000168505	
ENSG00000140265	H3BMU4
ENSG00000183092	G3V3S3
ENSG00000132581	Q6IBU4
ENSG00000234243	A0A024RCP6
ENSG00000243364	
ENSG00000129194	
ENSG00000243317	
ENSG00000183092	G3V536
ENSG00000140265	H3BVH1
ENSG00000224373	
ENSG00000168505	F8VY47
ENSG00000183092	G3V600
ENSG00000163576	H9KV82
ENSG00000140832	J3KSM2
ENSG00000171943	A0A087X0L1
ENSG00000163576	H7C0U4
ENSG00000140832	
ENSG00000183092	G3V2K4
ENSG00000183092	G3V3A2
ENSG00000234243	Q9Y4H5
ENSG00000140265	A0A0A0MS73
ENSG00000173812	K7EM18
ENSG00000143224	F5H1I5
ENSG00000106245	
ENSG00000183092	
ENSG00000143224	F5GZT7
ENSG00000106245	F8WCN7
ENSG00000140832	
ENSG00000197536	
ENSG00000166847	
ENSG00000276065	
ENSG00000267060	K7N7A2
ENSG00000197536	
ENSG00000258873	
ENSG00000143224	F5H825
ENSG00000143951	H7BZ13
ENSG00000166847	
ENSG00000140832	
ENSG00000132581	K7ELH6
ENSG00000280410	A0A096LPJ5
ENSG00000129128	
ENSG00000230467	
ENSG00000197536	A6NHD6
ENSG00000140832	H3BQK1
ENSG00000171425	
ENSG00000276065	
ENSG00000132581	K7ELI9
ENSG00000166847	H3BUD2
ENSG00000267060	B9A003
ENSG00000172164	
ENSG00000106245	
ENSG00000197536	B5MCK2
ENSG00000166847	H3BR94
ENSG00000214140	
ENSG00000171425	K7EM32
ENSG00000066382	
ENSG00000197536	
ENSG00000214140	
ENSG00000166847	H3BS05
ENSG00000172164	
ENSG00000173812	Q6IAV3
ENSG00000274889	
ENSG00000171425	
ENSG00000143224	H0YFP3
ENSG00000106245	C9JCD9
ENSG00000106245	C9JNV2
ENSG00000171425	
ENSG00000166847	
ENSG00000143224	H0YFE1
ENSG00000066382	
ENSG00000143954	
ENSG00000230467	A0A140T901
ENSG00000119616	G3V2M5
ENSG00000166847	I3L0U8
ENSG00000124659	
ENSG00000197903	A0A024RCL8
ENSG00000197472	F2Z3A3
ENSG00000215545	
ENSG00000238210	Q3ZM63
ENSG00000281889	A0A0D9SFN0
ENSG00000172164	E5RIX7
ENSG00000238210	Q3ZM63
ENSG00000267060	H7C1Q7
ENSG00000214518	
ENSG00000211840	A0A075B6Y0
ENSG00000211633	A0A075B6H8
ENSG00000253506	
ENSG00000143954	
ENSG00000211870	A0A075B6Y4
ENSG00000267060	C9JG77
ENSG00000162621	
ENSG00000173812	K7EQP2
ENSG00000214518	F5H6S0
ENSG00000278289	
ENSG00000197472	
ENSG00000167994	
ENSG00000197472	F6W2C3
ENSG00000143954	
ENSG00000211752	A0A0K0K1C4
ENSG00000184160	D6RGL0
ENSG00000167994	
ENSG00000169116	D6RBB6
ENSG00000197472	
ENSG00000066382	E9PQW8
ENSG00000184160	Q4W594
ENSG00000167994	H0YD19
ENSG00000174799	
ENSG00000278289	
ENSG00000239887	F8W6W0
ENSG00000066382	F2Z346
ENSG00000167994	E9PK89
ENSG00000180116	
ENSG00000197472	
ENSG00000135222	W5RWE1
ENSG00000172986	
ENSG00000091317	
ENSG00000274703	
ENSG00000172986	C9J3Q6
ENSG00000274703	
ENSG00000133246	
ENSG00000169116	
ENSG00000274703	
ENSG00000169299	
ENSG00000180245	
ENSG00000172986	C9JND4
ENSG00000180116	
ENSG00000278161	A0A024R4Q5
ENSG00000239887	
ENSG00000170788	
ENSG00000116285	K7ENI4
ENSG00000142669	
ENSG00000277178	
ENSG00000135437	F8VVC7
ENSG00000133246	M0R149
ENSG00000170788	
ENSG00000168490	
ENSG00000162222	E9PKV8
ENSG00000136541	
ENSG00000274703	
ENSG00000072858	
ENSG00000239887	
ENSG00000180116	A0A0K0K1J7
ENSG00000142669	Q5T123
ENSG00000170788	X1WI33
ENSG00000135437	F8VUB9
ENSG00000044115	E5RIE0
ENSG00000103485	
ENSG00000044115	E5RHV7
ENSG00000170788	A0A0A0MSH3
ENSG00000162222	E7EST3
ENSG00000103485	H3BP73
ENSG00000044115	E5RFM3
ENSG00000169299	E7ENQ8
ENSG00000026025	A0A1B0GUA0
ENSG00000116285	I6S2Y9
ENSG00000283434	A0A1B0GTH6
ENSG00000099977	Q53Y51
ENSG00000174799	
ENSG00000026025	A0A1B0GTT5
ENSG00000116285	K7EJB4
ENSG00000170788	
ENSG00000168070	H0YEC1
ENSG00000026025	A0A1B0GVG8
ENSG00000274703	A0A0G2JMM7
ENSG00000251287	
ENSG00000116285	K7EMD2
ENSG00000143951	
ENSG00000169442	V9HWN9
ENSG00000169299	E7ENQ8
ENSG00000044115	E5RG03
ENSG00000187713	
ENSG00000136541	
ENSG00000116285	K7ENN7
ENSG00000279346	A0A096LP89
ENSG00000162222	
ENSG00000135437	A0A024RB18
ENSG00000099977	Q53Y51
ENSG00000143951	E9PFG9
ENSG00000169299	E9PD70
ENSG00000162222	
ENSG00000092820	
ENSG00000168490	
ENSG00000169299	H0Y921
ENSG00000213799	M0R2N3
ENSG00000099977	H7C342
ENSG00000044115	E5RJL0
ENSG00000281963	A0A5C2
ENSG00000168490	E5RHN5
ENSG00000181467	
ENSG00000143951	E9PFG9
ENSG00000186891	
ENSG00000162222	H0YDR3
ENSG00000169299	E7ENQ8
ENSG00000099977	J3KQ18
ENSG00000135437	A0A024RB18
ENSG00000228325	A0A0C4DH55
ENSG00000213799	
ENSG00000213799	
ENSG00000119616	Q4FZ45
ENSG00000197364	
ENSG00000211765	A0A0A0MT94
ENSG00000135437	H0YHP7
ENSG00000136541	F8WAQ2
ENSG00000277535	A0A0U1RQG5
ENSG00000143951	
ENSG00000092820	
ENSG00000279892	A0A096LP35
ENSG00000187191	
ENSG00000170835	X6R868
ENSG00000100079	
ENSG00000099977	B5MC82
ENSG00000171345	
ENSG00000099977	
ENSG00000143951	
ENSG00000100079	B0QYC9
ENSG00000149256	
ENSG00000136541	B4DIZ1
ENSG00000187191	E7ETR3
ENSG00000136541	C9J6B4
ENSG00000149256	H0YCJ4
ENSG00000152784	A0A024RDC4
ENSG00000171345	K7EMS3
ENSG00000124688	
ENSG00000149256	H0YCW4
ENSG00000136541	C9JN04
ENSG00000187191	E7ERQ6
ENSG00000092820	E7EQR4
ENSG00000168070	
ENSG00000188959	
ENSG00000136541	B8ZZ94
ENSG00000274418	
ENSG00000152784	E9PEH0
ENSG00000149256	E9PPG4
ENSG00000136541	B8ZZ94
ENSG00000243667	A0A140VK67
ENSG00000171345	C9JM50
ENSG00000242038	
ENSG00000072858	
ENSG00000136541	C9J8X3
ENSG00000243667	H7C389
ENSG00000184459	
ENSG00000273506	
ENSG00000186891	
ENSG00000168070	E9PRZ4
ENSG00000184459	Q5TI88
ENSG00000273506	
ENSG00000242038	
ENSG00000149256	
ENSG00000273506	
ENSG00000170835	Q14018
ENSG00000184459	
ENSG00000243667	Q8ND98
ENSG00000242038	A0A140T9I6
ENSG00000243667	
ENSG00000186891	J3KT02
ENSG00000152784	A0A024RDC4
ENSG00000235194	
ENSG00000273506	
ENSG00000186891	
ENSG00000124688	
ENSG00000152784	A0A024RDC4
ENSG00000119616	G3V3N8
ENSG00000044115	E5RJZ2
ENSG00000280575	A0A0D9SEJ7
ENSG00000235194	H0YLE3
ENSG00000151176	
ENSG00000196369	
ENSG00000235194	H0YNQ2
ENSG00000168070	
ENSG00000143951	F8WBT2
ENSG00000131152	H3BMH7
ENSG00000184459	
ENSG00000274176	A0A024R4R3
ENSG00000196369	A0A087X1G6
ENSG00000181013	
ENSG00000250423	
ENSG00000235194	H0YMB9
ENSG00000147168	
ENSG00000119616	G3V5L8
ENSG00000168070	
ENSG00000117971	
ENSG00000139354	A0A024RBF4
ENSG00000085265	
ENSG00000274176	A0A024R4R3
ENSG00000108798	
ENSG00000235194	H0YM26
ENSG00000276572	A0A0G2JM20
ENSG00000186376	
ENSG00000139354	A0A024RBF4
ENSG00000117971	
ENSG00000143951	
ENSG00000119616	G3V1S4
ENSG00000174695	
ENSG00000143951	H7C375
ENSG00000108798	
ENSG00000235194	H0YMS8
ENSG00000119616	G3V5S9
ENSG00000139354	F8VSB7
ENSG00000196369	A0A087WW56
ENSG00000273554	
ENSG00000255974	
ENSG00000119616	G3V5D2
ENSG00000108798	I3L3W4
ENSG00000085265	A0A087WVE2
ENSG00000143951	C9JDS5
ENSG00000107518	A0A087X0X7
ENSG00000186376	
ENSG00000147168	H0Y8J6
ENSG00000151176	
ENSG00000108798	I3L1X2
ENSG00000273554	
ENSG00000188010	
ENSG00000117971	H3BU02
ENSG00000132128	A0A087WTI9
ENSG00000151176	H0YIX0
ENSG00000147168	D6RDW9
ENSG00000188010	
ENSG00000278519	
ENSG00000172146	A0A126GWA2
ENSG00000274176	
ENSG00000171246	
ENSG00000278519	
ENSG00000139354	G3V1N3
ENSG00000278519	
ENSG00000101187	E1P5H9
ENSG00000147168	D6RBW5
ENSG00000188010	F8WEM8
ENSG00000147168	D6R964
ENSG00000188010	
ENSG00000139354	H0YIT6
ENSG00000188010	B8ZZ40
ENSG00000275806	
ENSG00000263513	
ENSG00000145741	
ENSG00000188010	B8ZZN7
ENSG00000255974	M0R2Z4
ENSG00000263513	A0A087WSW5
ENSG00000241119	Q5DSZ5
ENSG00000258941	G3V599
ENSG00000115289	
ENSG00000198848	H3BQR4
ENSG00000139354	A0A024RBF4
ENSG00000282274	
ENSG00000107518	
ENSG00000163935	A0A024R338
ENSG00000198315	
ENSG00000167914	
ENSG00000282592	
ENSG00000137745	
ENSG00000107518	E9PL90
ENSG00000147168	Q5FC10
ENSG00000107518	R4GMZ1
ENSG00000198680	
ENSG00000136935	
ENSG00000275606	A0A0G2JND7
ENSG00000119614	
ENSG00000167914	
ENSG00000163935	C9IY64
ENSG00000147168	
ENSG00000161395	J3QKU0
ENSG00000167914	J3KRG2
ENSG00000163935	C9IZZ5
ENSG00000163935	C9JWI3
ENSG00000101187	
ENSG00000277475	A0AVG0
ENSG00000137745	G5E971
ENSG00000136935	R4GNH1
ENSG00000161798	
ENSG00000136935	H0YE54
ENSG00000145741	
ENSG00000281741	A0A0D9SF21
ENSG00000184588	X5DNX5
ENSG00000136935	Q5T165
ENSG00000125551	
ENSG00000137745	Q7Z5M0
ENSG00000184588	X5DNX5
ENSG00000132128	
ENSG00000145741	D6RDG3
ENSG00000175489	
ENSG00000125551	
ENSG00000145741	H0Y9Y1
ENSG00000132128	A0A0B4J2G4
ENSG00000170876	A0A024R2F9
ENSG00000101187	A0A0A0MT51
ENSG00000043039	
ENSG00000184588	
ENSG00000132128	A0A087WTU1
ENSG00000160202	A0A140G945
ENSG00000175489	
ENSG00000277131	J3KRD2
ENSG00000132128	A0A087X0S7
ENSG00000101187	
ENSG00000160202	E7EWH7
ENSG00000236884	D7RIG5
ENSG00000235134	K9LHU1
ENSG00000184588	E9PMG3
ENSG00000132128	
ENSG00000160202	E9PHE4
ENSG00000205358	A0A140VJP7
ENSG00000132128	A0A0C4DH00
ENSG00000205358	H3BTC4
ENSG00000162777	A0A024R0G2
ENSG00000277025	
ENSG00000148513	Q5W026
ENSG00000162777	A0A024R0H5
ENSG00000105854	G3XAK4
ENSG00000277025	
ENSG00000277025	
ENSG00000143355	A0A087X083
ENSG00000148513	R4GNA2
ENSG00000116039	
ENSG00000104774	
ENSG00000143355	A0A0C4DGY4
ENSG00000042832	E5RG33
ENSG00000104413	
ENSG00000280473	A0A0D9SGK4
ENSG00000104774	
ENSG00000148513	R4GNA2
ENSG00000184588	H0YCV7
ENSG00000107518	
ENSG00000279510	A0A096LPJ6
ENSG00000148513	
ENSG00000116039	C9J5E3
ENSG00000107518	H0YDQ9
ENSG00000116039	C9JL73
ENSG00000184588	E9PJ03
ENSG00000134815	
ENSG00000279054	A0A096LPD2
ENSG00000116039	C9JNS9
ENSG00000166741	Q6FH49
ENSG00000224994	A2AAZ5
ENSG00000113384	
ENSG00000281472	A0A0D9SFA4
ENSG00000070761	
ENSG00000116039	C9JTN0
ENSG00000188171	
ENSG00000168461	
ENSG00000177042	A0A0A0MS80
ENSG00000188171	M0QY39
ENSG00000281137	A0A0D9SF42
ENSG00000113384	D6REM1
ENSG00000184588	
ENSG00000185418	
ENSG00000224994	A2AAZ4
ENSG00000234906	V9GZ01
ENSG00000184588	E9PNB0
ENSG00000168461	J3KRU3
ENSG00000188171	
ENSG00000234906	V9GYJ8
ENSG00000177042	
ENSG00000161395	
ENSG00000168461	J3QR51
ENSG00000170088	
ENSG00000173660	
ENSG00000184588	E9PR34
ENSG00000161395	
ENSG00000177042	E9PQJ9
ENSG00000168461	J3KSM8
ENSG00000170088	
ENSG00000044115	
ENSG00000166741	Q6FH49
ENSG00000234906	
ENSG00000105854	J3QT77
ENSG00000188171	A0A087X1I5
ENSG00000198315	A0A024RCK7
ENSG00000234906	Q6P163
ENSG00000044115	E5RJ41
ENSG00000177042	S4R441
ENSG00000170088	D6RAZ6
ENSG00000104413	
ENSG00000070761	H3BPA3
ENSG00000184588	
ENSG00000173660	A0A087X2B9
ENSG00000181036	F5GYB3
ENSG00000170876	F8WDL3
ENSG00000173905	
ENSG00000259316	A0A0U1RQM0
ENSG00000105854	
ENSG00000044115	E5RIT8
ENSG00000173660	A0A087WTF2
ENSG00000104413	
ENSG00000116039	C9JZ02
ENSG00000105854	A0A0J9YXF2
ENSG00000177042	A0A0A0MTU4
ENSG00000108510	A0A024QZ75
ENSG00000105854	A0A0J9YYJ1
ENSG00000173905	F8W785
ENSG00000198301	F8W8T7
ENSG00000185418	H0YKB9
ENSG00000198315	A0A024RCK7
ENSG00000110195	A0A024R5H1
ENSG00000044115	E5RGY6
ENSG00000279530	Q9H3B4
ENSG00000108510	J3QRB7
ENSG00000185418	B7ZLP8
ENSG00000044115	E5RIB1
ENSG00000167962	H3BQQ2
ENSG00000280447	Q9BXE3
ENSG00000105854	
ENSG00000237808	
ENSG00000275798	A0A0G2JPB7
ENSG00000241755	A0A0C4DH69
ENSG00000044115	G3XAM7
ENSG00000134815	H7C504
ENSG00000281071	A0A0D9SGC0
ENSG00000228985	
ENSG00000104413	
ENSG00000198315	
ENSG00000125337	
ENSG00000275798	A0A0G2JME2
ENSG00000185418	B7ZLP8
ENSG00000161395	
ENSG00000044115	H0YBB8
ENSG00000125686	
ENSG00000277006	
ENSG00000105854	A0A0J9YXU7
ENSG00000237808	Q05D23
ENSG00000259316	A0A0U1RQC1
ENSG00000235134	A0A0G2JJF2
ENSG00000104413	E5RGE9
ENSG00000196553	A0A1B0GV15
ENSG00000179632	
ENSG00000161395	J3QRN7
ENSG00000110195	A0A024R5H1
ENSG00000105854	A0A0J9YXM1
ENSG00000104413	E5RI26
ENSG00000259316	
ENSG00000237808	
ENSG00000161395	J3KTJ2
ENSG00000110195	A0A024R5H1
ENSG00000104413	H0YBR2
ENSG00000254706	H7C2G1
ENSG00000023171	A0A024R3M2
ENSG00000240038	
ENSG00000237808	
ENSG00000161395	J3QQL0
ENSG00000179632	E9PSH4
ENSG00000104413	H0YBB3
ENSG00000125686	
ENSG00000143355	
ENSG00000105854	A0A0J9YYF3
ENSG00000237808	A0A0G2JKT7
ENSG00000161395	A0A087WTP0
ENSG00000179632	
ENSG00000125337	
ENSG00000167962	H3BQQ2
ENSG00000196553	A0A1B0GTZ2
ENSG00000105854	A0A0J9YXM1
ENSG00000130270	
ENSG00000232070	H0YLA3
ENSG00000110195	A0A024R5H1
ENSG00000179632	E9PJ05
ENSG00000117472	
ENSG00000254706	H7BY61
ENSG00000150782	
ENSG00000161091	A0A087WU85
ENSG00000167962	H3BR87
ENSG00000179632	E9PR76
ENSG00000125337	
ENSG00000105854	A0A0J9YYF0
ENSG00000179632	H0YEV4
ENSG00000172464	
ENSG00000143355	
ENSG00000196553	A0A1B0GW51
ENSG00000105854	A0A0J9YVW3
ENSG00000023171	A0A1B0GUD6
ENSG00000259316	
ENSG00000176340	Q53XN1
ENSG00000099992	
ENSG00000010256	
ENSG00000023171	A0A1B0GVV0
ENSG00000196553	A0A1B0GWI1
ENSG00000172464	B9EH20
ENSG00000161091	A0A0A0MS91
ENSG00000125337	H0YAK6
ENSG00000143355	H0YL54
ENSG00000167962	H3BPF3
ENSG00000150782	A0A024R3E0
ENSG00000277614	A0A024R9I1
ENSG00000196553	A0A1B0GTP3
ENSG00000023171	A0A0J9YXF6
ENSG00000143355	H0Y330
ENSG00000196553	A0A1B0GVV6
ENSG00000125686	J3QKZ7
ENSG00000275323	A0A024R4M0
ENSG00000023171	A0A0J9YXZ1
ENSG00000232070	
ENSG00000275323	B5MCT8
ENSG00000150782	
ENSG00000061676	
ENSG00000023171	A0A1B0GWG7
ENSG00000125686	J3KSD7
ENSG00000044115	E5RHJ5
ENSG00000023171	A0A0J9YY71
ENSG00000092200	G3V236
ENSG00000158286	
ENSG00000044115	E5RFK9
ENSG00000232070	
ENSG00000105854	A0A0J9YYG4
ENSG00000070886	
ENSG00000109684	
ENSG00000143355	
ENSG00000102683	
ENSG00000061676	
ENSG00000044115	E5RHY5
ENSG00000023171	
ENSG00000109684	D6RJB9
ENSG00000279515	Q57Z89
ENSG00000274290	B2R4S9
ENSG00000240038	
ENSG00000137714	
ENSG00000234798	A0A024RCW8
ENSG00000150630	
ENSG00000109684	
ENSG00000010256	F8WER5
ENSG00000277389	
ENSG00000240038	C9J2Z5
ENSG00000279084	Q9BZ58
ENSG00000240038	C9JWK7
ENSG00000274290	B2R4S9
ENSG00000259316	A0A0U1RQP9
ENSG00000278951	A0A096LNY2
ENSG00000282344	A0A0B4J1V2
ENSG00000044115	E5RFM5
ENSG00000145002	E9PQV7
ENSG00000184408	A4D0V9
ENSG00000023171	
ENSG00000145002	E9PPT9
ENSG00000182010	Q5SVY4
ENSG00000109684	A0A0A0MSJ4
ENSG00000066379	Q2L6J2
ENSG00000184408	H7C445
ENSG00000130270	F5GZM8
ENSG00000136110	
ENSG00000164062	A0A024R2U9
ENSG00000276017	
ENSG00000145002	
ENSG00000092200	G3V3F7
ENSG00000276299	
ENSG00000231945	A0A140T936
ENSG00000166118	A0A140VKB6
ENSG00000010256	F8WEF1
ENSG00000164062	C9JLK2
ENSG00000166118	A0A140VKB6
ENSG00000240038	
ENSG00000181036	
ENSG00000130270	
ENSG00000231945	H0Y426
ENSG00000044115	E5RHR7
ENSG00000137757	H7C0P5
ENSG00000099992	
ENSG00000130270	H0YFS1
ENSG00000130270	F5H3R9
ENSG00000181036	
ENSG00000044115	E5RGS1
ENSG00000099992	B5MD46
ENSG00000145002	Q4KMP3
ENSG00000104774	M0QXY0
ENSG00000170962	
ENSG00000270885	
ENSG00000104043	H0YLJ1
ENSG00000136110	
ENSG00000092200	
ENSG00000023171	
ENSG00000044115	E5RJP7
ENSG00000161091	
ENSG00000136110	E9PKI9
ENSG00000044115	E5RGD2
ENSG00000276299	A0A087WVD2
ENSG00000276299	A0A0G2JN56
ENSG00000099992	F8WCD1
ENSG00000023171	E9PRD6
ENSG00000092200	
ENSG00000181036	
ENSG00000023171	
ENSG00000130270	K7EJ52
ENSG00000104774	M0R174
ENSG00000170962	
ENSG00000092200	G3V577
ENSG00000066379	Q2L6J2
ENSG00000181036	
ENSG00000130720	H0Y4Y8
ENSG00000165643	
ENSG00000044115	E5RJC9
ENSG00000170962	H0YD37
ENSG00000257770	V9HWN8
ENSG00000099992	F8WDN6
ENSG00000161091	
ENSG00000044115	E5RGG4
ENSG00000106692	
ENSG00000066379	Q2L6J2
ENSG00000099992	F8W9Y7
ENSG00000276219	
ENSG00000169059	
ENSG00000104774	M0QYZ1
ENSG00000176871	
ENSG00000161091	K7EQ22
ENSG00000044115	E5RGU3
ENSG00000165643	
ENSG00000070886	
ENSG00000161091	K7EJS5
ENSG00000044115	E5RJ43
ENSG00000066379	Q2L6J2
ENSG00000257770	
ENSG00000044115	E5RFG3
ENSG00000104774	M0QZG6
ENSG00000176871	
ENSG00000276219	A0A0G2JP77
ENSG00000068971	E9PNY3
ENSG00000106692	
ENSG00000044115	A0A087WZL6
ENSG00000275111	B0AZN8
ENSG00000044115	E5RGS1
ENSG00000149609	
ENSG00000170909	
ENSG00000146910	
ENSG00000169059	E7ESE9
ENSG00000101463	
ENSG00000161091	K7EKU1
ENSG00000023171	J3KNL5
ENSG00000044115	H0YB54
ENSG00000262327	A0A0G2JLD0
ENSG00000182010	
ENSG00000106692	
ENSG00000161091	K7ENE1
ENSG00000176871	F5H024
ENSG00000231945	A0A140T904
ENSG00000044115	E5RGY7
ENSG00000130720	
ENSG00000182010	
ENSG00000176871	F5H280
ENSG00000182575	
ENSG00000171453	D6RDJ3
ENSG00000132464	
ENSG00000280178	Q71RC1
